"Raw_data_identifier","Year","Month","Day","Time (24h)","T1","T2","T3","Soil_moisture_raw"
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"05:45",0,-0.375,-0.9375,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"06:00",0,-0.375,-0.9375,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"06:15",0,-0.375,-0.875,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"06:30",0,-0.375,-0.9375,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"06:45",0,-0.375,-0.875,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"07:00",0,-0.375,-0.9375,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"07:15",0,-0.375,-0.875,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"07:30",0,-0.375,-0.875,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"07:45",0,-0.375,-0.875,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"08:00",0,-0.375,-0.9375,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"08:15",0,-0.375,-0.9375,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"08:30",0.0625,-0.375,-0.9375,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"08:45",0,-0.375,-0.9375,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"09:00",0,-0.375,-0.875,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"09:15",0,-0.375,-0.9375,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"09:30",0,-0.375,-0.9375,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"09:45",0,-0.375,-0.875,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"10:00",0,-0.375,-0.9375,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"10:15",0,-0.375,-0.875,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"10:30",0,-0.375,-0.9375,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"10:45",0,-0.375,-0.9375,2354
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"11:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"11:15",0,-0.375,-0.9375,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"11:30",0,-0.375,-0.9375,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"11:45",0,-0.375,-0.9375,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"12:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"12:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"12:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"12:45",0,-0.375,-0.9375,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"13:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"13:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"13:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"13:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"14:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"14:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"14:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"14:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"15:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"15:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"15:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"15:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"16:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"16:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"16:30",0,-0.375,-0.9375,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"16:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"17:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"17:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"17:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"17:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"18:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"18:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"18:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"18:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"19:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"19:15",0,-0.375,-0.9375,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"19:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"19:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"20:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"20:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"20:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"20:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"21:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"21:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"21:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"21:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"22:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"22:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"22:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"22:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"23:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"23:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"23:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,1,"23:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"00:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"00:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"00:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"00:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"01:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"01:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"01:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"01:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"02:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"02:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"02:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"02:45",0,-0.375,-0.9375,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"03:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"03:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"03:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"03:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"04:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"04:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"04:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"04:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"05:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"05:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"05:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"05:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"06:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"06:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"06:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"06:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"07:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"07:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"07:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"07:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"08:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"08:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"08:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"08:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"09:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"09:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"09:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"09:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"10:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"10:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"10:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"10:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"11:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"11:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"11:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"11:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"12:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"12:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"12:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"12:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"13:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"13:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"13:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"13:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"14:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"14:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"14:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"14:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"15:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"15:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"15:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"15:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"16:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"16:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"16:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"16:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"17:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"17:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"17:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"17:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"18:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"18:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"18:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"18:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"19:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"19:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"19:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"19:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"20:00",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"20:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"20:30",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"20:45",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"21:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"21:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"21:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"21:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"22:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"22:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"22:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"22:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"23:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"23:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"23:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,2,"23:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"00:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"00:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"00:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"00:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"01:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"01:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"01:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"01:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"02:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"02:15",0,-0.375,-0.875,2353
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"02:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"02:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"03:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"03:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"03:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"03:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"04:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"04:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"04:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"04:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"05:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"05:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"05:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"05:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"06:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"06:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"06:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"06:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"07:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"07:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"07:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"07:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"08:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"08:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"08:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"08:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"09:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"09:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"09:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"09:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"10:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"10:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"10:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"10:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"11:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"11:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"11:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"11:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"12:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"12:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"12:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"12:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"13:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"13:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"13:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"13:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"14:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"14:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"14:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"14:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"15:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"15:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"15:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"15:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"16:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"16:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"16:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"16:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"17:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"17:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"17:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"17:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"18:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"18:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"18:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"18:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"19:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"19:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"19:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"19:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"20:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"20:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"20:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"20:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"21:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"21:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"21:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"21:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"22:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"22:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"22:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"22:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"23:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"23:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"23:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,3,"23:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,4,"00:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,4,"00:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,4,"00:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,4,"00:45",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,4,"01:00",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,4,"01:15",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,4,"01:30",0,-0.375,-0.875,2352
"Enquist_Gradient_PbmNearPhenocamClose",2022,3,4,"01:45",0,-0.375,-0.875,2352
